,Unnamed: 0,CommunityName,BeachName,BeachCountrycode,BeachRegionalSea,BeachLength_m,BeachLocation,BeachType,EventDate,EventType,NatRef,lon_x1,lat_y1,lon_x2,lat_y2,Plastic,Plastic.1,Plastic.2,Plastic.3,Plastic.4,Plastic.5,Plastic.6,Plastic.7,Plastic.8,Plastic.9,Plastic.10,Plastic.11,Plastic.12,Plastic.13,Plastic.14,Plastic.15,Plastic.16,Plastic.17,Plastic.18,Plastic.19,Plastic.20,Plastic.21,Plastic.22,Plastic.23,Plastic.24,Plastic.25,Plastic.26,Plastic.27,Plastic.28,Plastic.29,Plastic.30,Plastic.31,Plastic.32,Plastic.33,Plastic.34,Plastic.35,Plastic.36,Plastic.37,Plastic.38,Plastic.39,Plastic.40,Plastic.41,Plastic.42,Plastic.43,Plastic.44,Plastic.45,Plastic.46,Plastic.47,Plastic.48,Plastic.49,Plastic.50,Plastic.51,Plastic.52,Plastic.53,Plastic.54,Plastic.55,Plastic.56,Plastic.57,Plastic.58,Plastic.59,Plastic.60,Plastic.61,Plastic.62,Plastic.63,Plastic.64,Plastic.65,Plastic.66,Plastic.67,Plastic.68,Plastic.69,Plastic.70,Plastic.71,Plastic.72,Plastic.73,Plastic.74,Plastic.75,Plastic.76,Plastic.77,Plastic.78,Plastic.79,Plastic.80,Plastic.81,Plastic.82,Plastic.83,Plastic.84,Plastic.85,Plastic.86,Plastic.87,Plastic.88,Rubber,Rubber.1,Rubber.2,Rubber.3,Rubber.4,Rubber.5,Rubber.6,Rubber.7,Rubber.8,Rubber.9,cloth/textile,cloth/textile.1,cloth/textile.2,cloth/textile.3,cloth/textile.4,cloth/textile.5,cloth/textile.6,cloth/textile.7,cloth/textile.8,Paper/Cardboard,Paper/Cardboard.1,Paper/Cardboard.2,Paper/Cardboard.3,Paper/Cardboard.4,Paper/Cardboard.5,Paper/Cardboard.6,Paper/Cardboard.7,Paper/Cardboard.8,Paper/Cardboard.9,Processed/worked wood,Processed/worked wood.1,Processed/worked wood.2,Processed/worked wood.3,Processed/worked wood.4,Processed/worked wood.5,Processed/worked wood.6,Processed/worked wood.7,Processed/worked wood.8,Processed/worked wood.9,Processed/worked wood.10,Metal,Metal.1,Metal.2,Metal.3,Metal.4,Metal.5,Metal.6,Metal.7,Metal.8,Metal.9,Metal.10,Metal.11,Metal.12,Metal.13,Metal.14,Metal.15,Metal.16,Metal.17,Metal.18,Metal.19,Metal.20,Glass/ceramics,Glass/ceramics.1,Glass/ceramics.2,Glass/ceramics.3,Glass/ceramics.4,Glass/ceramics.5,Glass/ceramics.6,Glass/ceramics.7,Glass/ceramics.8,Glass/ceramics.9,Unidentified,Chemicals,Plastic_sum,Rubber_sum,Cloth_textile_sum,Paper_cardboard_sum,Processed_worked_sum,Metal_sum,Glass_ceramic_sum,unidentified,chemicals
1298,1298,Independent,ste Anne,FR,North-east Atlantic Ocean,101,Urban,Other (mixed),20160506,Cleanup,,-3.5092482288250517,48.82680058074431,-3.51000055889233,48.827559560752185,,,3.0,,,,,,,,,,,,,,,24.0,,2.0,,,,34.0,1.0,,14.0,1.0,,,,,,,,,,,,,,,,24.0,,,,,,,,,,3.0,,,,,,,,2.0,,5.0,,,296.0,,29.0,,,,,,,,,,,,3.0,,,,,,,,1.0,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,15.0,,,1.0,4.0,,,,,,,1.0,,27.0,,,7.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,72.0,,,2.0,442.0,10.0,0.0,15.0,6.0,36.0,72.0,,2.0
1299,1299,Surfrider Foundation Europe,"12 Lungomare Colombo, 86039 Termoli, Italie",IT,Mediterranean Sea,83,,,20160320,Cleanup,,14.995999999677244,42.004899999676,14.996999999759936,42.004899999676,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,30.0,,,5.0,,,,,,,,,,,,,,,,100.0,,20.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,5.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,175.0,0.0,0.0,0.0,0.0,20.0,10.0,,
1300,1300,Independent,Marathonas,GR,Mediterranean Sea,702,Rural,Sandy,20171014,Cleanup,,24.049630127860475,38.14308922101017,24.04174167370263,38.14299662369893,35.0,25.0,50.0,,100.0,20.0,,,,,,,,,,,,500.0,,50.0,25.0,,7.0,1000.0,,,50.0,,,30.0,60.0,100.0,,,,20.0,,,,2.0,,,5.0,15.0,,2.0,,,,,,,,,,,,,,,,,,3.0,50.0,,,,20.0,,,,,,,,,,,,,,,,,,,,20.0,15.0,,,,,,,,5.0,,,,,,,,,,10.0,,,,,6.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,2189.0,20.0,10.0,6.0,0.0,0.0,30.0,,
1301,1301,Swiss Litter Report,urnaesch_urnaesch_meierr,CH,,35,Rural,Other (mixed),20170917,Cleanup,,9.29541884557851,47.32509859533172,9.295691382757614,47.32484208933555,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,8.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,0.0,,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,0.0,,,0.0,,0.0,0.0,4.0,0.0,0.0,,,0.0,0.0,,,,10.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,1.0,20.0,10.0,0.0,0.0
1302,1302,Perseus,Port des Canonge,ES,Mediterranean Sea,82,Urban,Pebbels,20150629,Cleanup,,2.554498935214164,39.700079681119774,2.5554323440831586,39.69994760535329,,9.0,,,89.0,,,3.0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,2.0,16.0,,,,5.0,,,,,,,,,,,,1.0,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,0.0,3.0,0.0,0.0,0.0,0.0,,
1303,1303,Independent,pors mabo,FR,North-east Atlantic Ocean,100,Rural,Sandy,20160512,Cleanup,,-3.5634150198966608,48.7597065127669,-3.564666541072403,48.76007415351627,,,,,,,,3.0,,,,,,,,,,6.0,,,,,,2.0,,,6.0,,2.0,3.0,,,,,,,,,,,,,,19.0,,1.0,,,,,3.0,,,,,1.0,,,,,,1.0,,12.0,,,29.0,,43.0,,,,,,,,,,,,,,,,,1.0,,,,8.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,16.0,,1.0,,132.0,10.0,0.0,2.0,3.0,0.0,18.0,1.0,
1304,1304,Swiss Litter Report,Murg_Waengi_StrickerR,CH,,13,Urban,Pebbels,20180322,Cleanup,,8.961592820727114,47.49361002568815,8.961466495140282,47.49368399972335,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1305,1305,Swiss Litter Report,thur_schwarzenbach_meiliw,CH,,77,Rural,Other (mixed),20171230,Cleanup,,9.063815632014784,47.44678657943058,9.064160585083902,47.44744754383501,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,3.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,2.0,1.0,15.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,2.0,2.0,3.0,20.0,0.0,,
1306,1306,Swiss Litter Report,vierwaldstättersee_weggis_schöberls_2,CH,,68,,,20170502,Cleanup,,8.417307579497269,47.04395301179458,8.418082376429822,47.04426290949307,,0.0,0.0,,0.0,1.0,,0.0,,,0.0,,,,,,,1.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,1.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,10.0,0.0,3.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,3.0,0.0,,0.0,,,0.0,,0.0,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,0.0,,0.0,1.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,,,,62.0,0.0,0.0,0.0,29.0,4.0,0.0,5.0,1.0,16.0,62.0,0.0,0.0
1307,1307,Independent,obzor detski lager,BG,Black Sea,2805,Near river mouth,Sandy,20150904,Cleanup,,27.888978557810606,42.807348962966564,27.89656751455105,42.782726131713645,,7.0,54.0,,18.0,29.0,,,,,,,2.0,,,,,47.0,,,,,3.0,135.0,,,10.0,14.0,,37.0,,8.0,,1.0,,2.0,,,,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,32.0,7.0,,,15.0,,,,1.0,,,,,,,,,,,,1.0,,,8.0,1.0,35.0,,,2.0,,,5.0,,,1.0,12.0,,,,,,,,1.0,,,,,17.0,,10.0,,70.0,1.0,,,,,,,,,,,,76.0,19.0,1.0,,,,,,,,4.0,,,,,,,,,1.0,,17.0,,,,,,,,1.0,,3.0,,439.0,43.0,13.0,98.0,0.0,101.0,18.0,3.0,
1308,1308,Plastic Change,Hellerup Strand,DK,North-east Atlantic Ocean,272,,,20190325,Cleanup,,12.582515818376672,55.73191802151261,12.582549505199829,55.73436480351554,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,0.0,1.0,0.0,0.0,1.0,67.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,1.0,18.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,2.0,0.0,0.0,0.0,141.0,5.0,4.0,11.0,3.0,24.0,3.0,0.0,0.0
1309,1309,Swiss Litter Report,Thur_Schoenenberg_SchaerA,CH,,96,Rural,Other (mixed),20170726,Cleanup,,9.198334670803852,47.524072606546824,9.19713286419258,47.524387676417554,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0
1310,1310,Swiss Litter Report,sitter_stgallen_steinbrunnerf ,CH,,43,Rural,Rocky,20170913,Cleanup,,9.358074695423847,47.43329173821208,9.35854971646124,47.43350792628554,,,3.0,,2.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,16.0,0.0,1.0,0.0,0.0,0.0,2.0,,
1311,1311,UkrSCES Institution,Sand spit,UA,Black Sea,105,Near river mouth,Sandy,20170531,Monitoring,,30.314850000229345,45.949307999721746,30.31560000006679,45.95009700023316,,,16.0,34.0,11.0,5.0,,1.0,,,,4.0,,,,,,21.0,,5.0,3.0,2.0,,8.0,1.0,,1.0,2.0,1.0,7.0,,20.0,,,,,,,,,,,1.0,,,,,1.0,,,,3.0,1.0,,,,1.0,3.0,,,,,,3.0,15.0,2.0,11.0,2.0,9.0,1.0,,1.0,,,,,,,,,5.0,2.0,,,,,,,,13.0,,1.0,,,,1.0,,,2.0,,,,1.0,,,,1.0,2.0,,,,2.0,1.0,1.0,,,,,1.0,1.0,3.0,,,,,,,2.0,4.0,46.0,1.0,,,2.0,,,,,,1.0,,1.0,,,,,,,10.0,,5.0,,,,22.0,,,,44.0,1.0,2.0,,203.0,17.0,4.0,4.0,11.0,61.0,72.0,2.0,
1312,1312,Swiss Litter Report,sihl_zuerich_eggerskoehlingera,CH,,32,,,20171026,Cleanup,,8.538327889633427,47.38189810951004,8.538454925787661,47.381618640265245,,3.0,3.0,,2.0,1.0,,1.0,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,,,0.0,,0.0,0.0,1.0,0.0,,,,0.0,,0.0,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,33.0,10.0,1.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,3.0,,,1.0,0.0,,,,0.0,0.0,0.0,0.0,11.0,1.0,1.0,2.0,0.0,44.0,4.0,0.0,0.0
1313,1313,Legambiente Onlus,"Spiaggia di Isola Varano, Ischitella (FG)",IT,Mediterranean Sea,100,,,20170427,Monitoring,,15.779890000234744,41.918610000112686,15.78089000031744,41.918610000112686,,,,,63.0,98.0,132.0,16.0,47.0,123.0,,5.0,,,,17.0,3.0,,,,,,,,,,,,,35.0,40.0,,,,,15.0,,,,3600.0,,,14.0,30.0,,,20.0,13.0,,45.0,,,,3.0,,,55.0,,,,,32.0,,,,,35.0,45.0,35.0,53.0,,,7.0,,,,25.0,,,,,,11.0,,,5.0,,35.0,250.0,45.0,15.0,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,3.0,,,,,,,,,,186.0,35.0,,,,,,,,,,,,,,,,,,,20.0,28.0,,13.0,,,,,,,,5.0,,4907.0,60.0,0.0,32.0,3.0,241.0,41.0,5.0,
1314,1314,"Aarhus University, Denmark ",MSFD Kofoeds enge,DK,Baltic Sea,99,Rural,Sandy,20180419,Monitoring,,12.576667534348767,55.557674883681656,12.575087175880132,55.55761141298997,,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,2.0,1.0,3.0,,,5.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,5.0,,,,1.0,,,,,,,,,,,,,4.0,,,2.0,,,7.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,16.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,46.0,1.0,5.0,1.0,20.0,0.0,1.0,1.0,1.0
1315,1315,Surfrider Foundation Europe,"3 Urbanitzacio Arenals Mar Sector 1, 17256 Pals, Espagne",ES,Mediterranean Sea,83,,,20150329,Cleanup,,3.20000999970011,41.995800000134814,3.2010099997828085,41.995800000134814,,,1.0,,5.0,,,,,,,,,,,,,3.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,4.0,,,,19.0,0.0,0.0,0.0,0.0,0.0,5.0,,
1316,1316,Swiss Litter Report,lacléman_gland_kubela,CH,,7,Rural,Rocky,20180219,Cleanup,,6.281935828278635,46.40286928243982,6.281920386238898,46.40293207986589,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,
1317,1317,Legambiente Onlus,Spiaggia La Plaja in localit? Aspra Bagheria (PA),IT,Unknown,100,,,20180429,Monitoring,,0.00012119440994205176,0.0003422787844889307,0.00012120339307963301,0.0003422787844889307,,2.0,,,23.0,2.0,6.0,5.0,2.0,10.0,4.0,1.0,2.0,,,6.0,4.0,25.0,5.0,,25.0,,1.0,10.0,,,5.0,,5.0,,,,,,,,,,,,,,2.0,20.0,,20.0,1.0,2.0,4.0,,1.0,,,,,1.0,,2.0,2.0,,,8.0,,,,,80.0,,,3.0,,,,,,7.0,,,,,50.0,,1.0,3.0,1.0,3.0,,1.0,10.0,138.0,,1.0,1.0,2.0,2.0,,,,40.0,6.0,9.0,,,,2.0,,,10.0,,,2.0,2.0,,50.0,,,50.0,,,,,,,,,,,,,318.0,10.0,5.0,40.0,,,8.0,,,,,,3.0,,,,10.0,,,30.0,,10.0,,,,,,,,,,1.0,,365.0,184.0,27.0,104.0,0.0,424.0,10.0,1.0,
1318,1318,Surfrider Foundation Europe,"30B Rue Mor Bras, 56190 Ambon, France",FR,North-east Atlantic Ocean,75,,,20150328,Cleanup,,-2.5055999997158818,47.523700000036314,-2.5045999996331827,47.523700000036314,,6.0,8.0,,15.0,,,20.0,,,,,,,,,,23.0,,,,,1.0,10.0,,,29.0,,4.0,7.0,1.0,,,,,,,,,,,,,19.0,,,,40.0,,,11.0,,,,,,,,,,3.0,4.0,,,,,17.0,,8.0,,,,,,,,,,,,10.0,,,,,3.0,,,,0.0,,,,,,,,,,11.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,24.0,6.0,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,239.0,0.0,14.0,0.0,0.0,32.0,2.0,,
1319,1319,Independent,Lahta,RU,Baltic Sea,101,Urban,Sandy,20180428,Monitoring,,30.14613630807928,59.98820691871099,30.14434410710369,59.988099801633126,,18.0,7.0,4.0,1.0,,,6.0,,,,,,,,,,5.0,4.0,,6.0,12.0,,16.0,,,14.0,,,3.0,2.0,3.0,,,2.0,,,,,,,,,12.0,,,,,,,,,,,,,1.0,3.0,,,,,,15.0,,,,,81.0,,,,,7.0,,4.0,,,,,22.0,18.0,,,1.0,2.0,,,16.0,16.0,,,,,,,,3.0,2.0,,,,1.0,,4.0,,5.0,100.0,,,,,1.0,,,,,7.0,2.0,,4.0,,,,,,,,,111.0,1.0,,6.0,3.0,10.0,,,,,,,,,,1.0,1.0,,,12.0,3.0,127.0,,,,20.0,,,,5.0,,,,285.0,21.0,110.0,8.0,6.0,148.0,152.0,,
1320,1320,"Aarhus University, Denmark ","Risø, Roskilde bredning",DK,North-east Atlantic Ocean,100,Rural,Sandy,20150320,Monitoring,,12.083660175000356,55.692244698384116,12.08400660040822,55.69312055604343,,1.0,11.0,,4.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,,1.0,,2.0,,,4.0,,,11.0,,1.0,,3.0,,,,1.0,,,,,1.0,3.0,,,,,,,,,4.0,4.0,,2.0,,3.0,1.0,,25.0,,,4.0,,,45.0,1.0,6.0,,,,,7.0,,1.0,,,,1.0,,,,,,,,,,4.0,,,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,6.0,,,,,,,,,,10.0,6.0,36.0,9.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,151.0,5.0,3.0,6.0,16.0,48.0,1.0,1.0,
1321,1321,Swiss Litter Report,rhein_domatems_foppa_f,CH,,42,,,20171005,Cleanup,,9.447638678594732,46.83803746479149,9.447092502901981,46.838091541138745,,2.0,0.0,,0.0,0.0,1.0,1.0,,,,,,,,,,0.0,,,,,,0.0,,,1.0,,,,0.0,0.0,,,,,,,,0.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,0.0,2.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,3.0,,,,16.0,0.0,1.0,0.0,0.0,12.0,5.0,,
1322,1322,Swiss Litter Report,Birsköpfli Rusco,DE,,50,,,20170521,Cleanup,,7.61729160506758,47.55774291380604,7.617696603326893,47.55737978485033,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,66.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,7.0,0.0,,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,,,,0.0,,0.0,1.0,0.0,87.0,20.0,2.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,7.0,0.0,0.0,,,0.0,0.0,,,,90.0,0.0,0.0,0.0,159.0,0.0,7.0,14.0,1.0,116.0,90.0,0.0,0.0
1323,1323,Swiss Litter Report,rhein_laag_jungbluthn,DE,,163,Rural,Rocky,20171004,Cleanup,,8.717210402103584,47.69152541180657,8.715379336415571,47.69072450907071,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,
1324,1324,Independent,Neptune beach,UK,North-east Atlantic Ocean,88,Rural,Sandy,20140220,Cleanup,,1.211454517434325,52.945560889960525,1.2101350953012109,52.94565793484453,,87.0,7.0,,3.0,66.0,,1.0,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,2.0,10.0,,,,,,,,,,,,,,,,2.0,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,0.0,11.0,0.0,0.0,0.0,0.0,,
1325,1325,Independent,Clevedon,UK,North-east Atlantic Ocean,497,Urban,Sandy,20150510,Cleanup,,-2.864061413037524,51.440717248169356,-2.8678057070244,51.43689270536778,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1326,1326,Swiss Litter Report,zürichsee_wollishofen_langendorfm,CH,,50,Urban,Rocky,20171016,Cleanup,,8.536154524499656,47.345889929439146,8.536054832164373,47.34633013275764,,,1.0,,,,,,,,,,,,,,,,2.0,,,4.0,1.0,127.0,,,4.0,2.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,29.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,8.0,1.0,162.0,,,1.0,28.0,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,1.0,,184.0,0.0,0.0,3.0,12.0,216.0,0.0,1.0,
1327,1327,Swiss Litter Report,sihlsee_einsiedeln_schilligerllacherl,CH,,66,,,20171118,Cleanup,,8.760358841480864,47.14139384739753,8.76034746252113,47.14198620362544,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
